transaction_id,customer_id,event_datetime,source_dataset,is_fraud,receiver_document_same_as_customer_flag,pix_key_random_flag,pix_key_email_flag,pix_key_document_flag,pix_key_other_flag,pix_key_missing_flag_derived,vl_pix,log_vl_pix,qt_total_pix_trimestre,vl_mediana_pix_trimestre,vl_desvio_padrao_pix_trimestre,qt_intervalo_transacao_minuto,qt_intervalo_mediana_trimestre,qt_intervalo_desvio_padrao_trimestre,qt_pix_dia_maximo_trimestre,qt_aparelhos_distintos_trimestre,nr_idade,qt_tempo_relacionamento_mes,latencia_rede_ms_final,vl_latencia_rede_media_trimestre,tempo_interacao_ms_final,vl_tempo_interacao_medio_trimestre,tempo_processamento_host_ms,ratio_valor_mediana,diff_valor_mediana,ratio_valor_desvio_padrao,zscore_valor_aprox,ratio_intervalo_vs_mediana,diff_intervalo_vs_mediana,zscore_intervalo_aprox,ratio_latencia_cliente,diff_latencia_cliente,ratio_tempo_interacao_cliente,diff_tempo_interacao_cliente,tempo_interacao_baixo_flag,tempo_interacao_alto_flag,latencia_host_ratio,processamento_host_alto_flag,minutes_since_prev_tx,tx_count_prev_30m,burst_30m_flag,pix_freq_high_flag,receiver_tx_count_prev,first_receiver_flag,key_tx_count_prev,first_key_flag,distinct_receivers_so_far,distinct_keys_so_far,hour,day_of_week,is_weekend,is_night,is_business_hours,period_of_day,app_version_major,app_version_minor,topaz_risk_score,topaz_score_filled,topaz_transacao_rejeitada,topaz_transacao_habilitada,device_missing_flag,ip_missing_flag,app_version_missing_flag,auth_method_missing_flag,topaz_missing_flag,host_time_missing_flag,latencia_missing_flag,tempo_interacao_missing_flag,receiver_missing_flag,pix_key_missing_flag,pix_key_type_missing_flag,session_missing_flag,topaz_sync_missing_flag,rule_pix_30m_score,rule_ratio_pix_limite_score,rule_age_score,is_elderly_flag,rule_relationship_score,is_new_customer_flag,rule_mule_account_score,rule_random_key_score,rule_night_score,rule_velocity_score,rule_topaz_score,autorizacao_previa_flag,rule_pre_authorization_discount,rule_score_raw,rule_score_normalized
E0000020820251208222717141553525,15149110,2025-12-08 22:28:23,normal,0,0,0,0,1,0,0,400.0,5.993961427306569,2,19.9,268.7712875290067,27.75,27.75,1099.7618689083945,4,1,44,158.871,570.0,607.0,0.0,0.0,552.0,20.100502512562816,380.1,1.488254209285025,1.4142135623730951,1.0,0.0,0.0,0.9390444810543658,-37.0,0.0,0.0,0,0,1.0326086956521738,1,6.225,0,0,0,0,1,0.0,1,1,1,22,0,0,1,0,0.0,7.0,29.0,20.0,20.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0,2,0,3,0,3,0,0.0,8,0.5
E0000020820251209150106498946525,39849309172,2025-12-09 15:01:40,normal,0,0,0,0,0,1,0,24.9,3.254242968705492,3,195.0,99.68201108190652,1470.35,1431.95,27.15290039756333,1,1,59,357.5806,477.0,904.6666666666666,0.0,0.0,464.0,0.1276923076923077,-170.1,0.24979431825006235,-1.7064262463588595,1.0268165787911587,38.399999999999864,1.4142135623730951,0.5272660280029478,-427.66666666666663,0.0,0.0,0,0,1.0280172413793103,0,6.225,0,0,0,0,1,0.0,1,1,1,15,1,0,0,1,0.0,7.0,29.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0,2,0,0,0,0,0,0.0,2,0.125
E0000020820251210004443997274525,4404655169,2025-12-10 00:44:57,normal,0,0,1,0,0,0,0,95.8,4.572646994282532,5,62.8,22.673729291847867,10.1667,10.1667,36.9451503671208,5,1,20,6.3871,336.0,533.4,0.0,0.0,322.0,1.5254777070063694,33.0,4.225154087662324,1.4554288610945378,1.0,0.0,0.0,0.6299212598425197,-197.39999999999998,0.0,0.0,0,0,1.0434782608695652,0,6.225,0,0,0,0,1,0.0,1,1,1,0,2,0,1,0,0.0,7.0,29.0,20.0,20.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,0,3,1,2,2,3,0,3,0,0.0,13,0.8125
E0000020820251210031820562301525,37590839191,2025-12-10 03:18:54,normal,0,0,0,0,0,1,0,50.0,3.9318256327243257,3,50.0,48.23536358316375,204.0167,204.0167,951.5535954427372,1,1,61,214.4516,560.0,478.3333333333333,0.0,0.0,546.0,1.0,0.0,1.0365838730290442,0.0,1.0,0.0,0.0,1.1707317073170733,81.66666666666669,0.0,0.0,0,0,1.0256410256410255,1,6.225,0,0,0,0,1,0.0,1,1,1,3,2,0,1,0,0.0,7.0,29.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,1,1,0,0,2,0,3,0,0,0,0.0,6,0.375
E0000020820251210134759421656525,38091607172,2025-12-10 13:48:00,normal,0,0,1,0,0,0,0,10.0,2.3978952727983707,1,10.0,245.14801780883462,0.0,141.85829999999999,1099.7618689083945,1,1,55,130.0968,515.0,515.0,0.0,0.0,499.0,1.0,0.0,0.6257463299861998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.032064128256513,0,6.225,0,0,0,0,1,0.0,1,1,1,13,2,0,0,1,0.0,7.0,29.0,26.0,26.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0,2,2,0,0,3,0,0.0,7,0.4375
E0000020820251210140836778513525,1617086177,2025-12-10 14:09:02,normal,0,0,0,0,0,1,0,500.0,6.2166061010848646,9,500.0,309.46837583902567,17.4833,59.0667,512.0151349979657,8,1,38,9.5806,445.0,419.3333333333333,0.0,0.0,429.0,1.0,0.0,1.615673971999265,0.0,0.2959924966182299,-41.5834,-0.08121517736026537,1.06120826709062,25.666666666666686,0.0,0.0,0,0,1.0372960372960374,0,6.225,0,0,1,0,1,0.0,1,1,1,14,2,0,0,1,0.0,7.0,29.0,75.0,75.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,0,3,1,2,0,0,0,5,0,0.0,10,0.625
E0000020820251210140912455493525,20022058000143,2025-12-10 14:09:36,fraud,1,0,0,0,1,0,0,2150.0,7.67368812926773,1,2150.0,245.14801780883462,0.0,141.85829999999999,1099.7618689083945,1,1,11,72.2581,741.0,741.0,0.0,0.0,725.0,1.0,0.0,0.6257463299861998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0220689655172415,1,6.225,0,0,0,0,1,0.0,1,1,1,14,2,0,0,1,0.0,7.0,29.0,26.0,26.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,0,1,0,2,0,0,0,3,0,0.0,6,0.375
E0000020820251210163211871455525,1406968145,2025-12-10 16:32:25,normal,0,0,0,0,0,1,0,50.0,3.9318256327243257,5,193.5,1336.1460623749188,164.4167,120.7167,1255.7926290959297,5,1,40,16.0323,428.0,434.4,0.0,0.0,412.0,0.25839793281653745,-143.5,0.037421058526436866,-0.10739843797087381,1.362004594227642,43.69999999999999,0.03479873904934487,0.9852670349907919,-6.399999999999977,0.0,0.0,0,0,1.0388349514563107,0,6.225,0,0,0,0,1,0.0,1,1,1,16,2,0,0,1,0.0,7.0,29.0,26.0,26.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,0,3,1,2,0,0,0,3,0,0.0,8,0.5
E0000020820251210164014868417525,27949702168,2025-12-10 16:41:03,fraud,1,0,0,1,0,0,0,340.8,5.83422577068149,1,340.8,245.14801780883462,0.0,141.85829999999999,1099.7618689083945,1,1,61,396.4839,620.0,620.0,0.0,0.0,607.0,1.0,0.0,0.6257463299861998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0214168039538716,1,6.225,0,0,0,0,1,0.0,1,1,1,16,2,0,0,1,0.0,7.0,29.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,1,1,0,0,2,1,0,0,0,0,0.0,4,0.25
E0000020820251210165908292269525,4659635104,2025-12-10 16:59:52,fraud,1,0,0,0,1,0,0,1800.0,7.496097345175956,1,1800.0,245.14801780883462,0.0,141.85829999999999,1099.7618689083945,1,1,77,479.2903,786.0,786.0,0.0,0.0,775.0,1.0,0.0,0.6257463299861998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0141935483870967,1,6.225,0,0,0,0,1,0.0,1,1,1,16,2,0,0,1,0.0,7.0,29.0,26.0,26.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,3,1,0,0,2,0,0,0,3,0,0.0,8,0.5
E0000020820251210171408510998525,10174583168,2025-12-10 17:15:27,fraud,1,1,1,0,0,0,0,20000.0,9.90353755128617,1,20000.0,245.14801780883462,0.0,141.85829999999999,1099.7618689083945,2,1,75,397.2581,654.0,654.0,0.0,0.0,638.0,1.0,0.0,0.6257463299861998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.025078369905956,1,6.225,0,0,0,0,1,0.0,1,1,1,17,2,0,0,1,0.0,7.0,29.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,2,1,0,0,2,2,0,0,0,0,0.0,6,0.375
E0000020820251210172752826129525,10174583168,2025-12-10 17:28:41,fraud,1,1,1,0,0,0,0,63000.0,11.050905878263567,2,20000.0,30405.591591021544,13.2333,13.2333,1099.7618689083945,2,1,75,397.2581,1352.0,1003.0,0.0,0.0,1336.0,3.15,43000.0,2.0719873123140693,1.414213562373095,1.0,0.0,0.0,1.3479561316051845,349.0,0.0,0.0,0,0,1.0119760479041917,1,13.233333333333333,1,1,0,1,0,1.0,0,1,1,17,2,0,0,1,0.0,7.0,29.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.0,2,1,0,0,1,2,0,2,0,0,0.0,8,0.5
E0000020820251210182152419919525,69628866168,2025-12-10 18:22:20,normal,0,0,0,0,0,1,0,100.0,4.61512051684126,4,100.0,98.82644720249064,167.5333,167.5333,1349.2556010530263,2,1,48,300.8387,577.0,608.75,0.0,0.0,563.0,1.0,0.0,1.011874886032327,0.0,1.0,0.0,0.0,0.9478439425051335,-31.75,0.0,0.0,0,0,1.024866785079929,1,6.225,0,0,0,0,1,0.0,1,1,1,18,2,0,0,1,0.0,7.0,29.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0,2,0,0,0,0,0,0.0,2,0.125
E0000020820251210191634090507525,1845864530,2025-12-10 19:16:34,normal,0,0,1,0,0,0,0,9.99,2.39698576841553,4,9.99,74.12103631898302,362.5667,1237.7333,1359.3287857513435,2,1,40,48.4839,706.0,788.25,0.0,0.0,689.0,1.0,0.0,0.13477955107113737,0.0,0.2929279676001284,-875.1666,-0.6438226050780408,0.8956549318109737,-82.25,0.0,0.0,0,0,1.0246734397677795,1,6.225,0,0,1,0,1,0.0,1,1,1,19,2,0,0,0,0.0,7.0,29.0,26.0,26.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,0,2,0,2,2,0,0,3,0,0.0,9,0.5625
E0000020820251210203003759530525,24789020100,2025-12-10 20:30:44,normal,0,0,0,0,0,1,0,45.0,3.828641396489095,2,45.0,3.5284628381208734,3293.55,3293.55,1099.7618689083945,1,1,64,354.6129,506.0,589.5,0.0,0.0,490.0,1.0,0.0,12.753428919196244,0.0,1.0,0.0,0.0,0.8583545377438507,-83.5,0.0,0.0,0,0,1.0326530612244897,0,6.225,0,0,0,0,1,0.0,1,1,1,20,2,0,0,0,0.0,7.0,29.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,1,1,0,0,2,0,0,0,0,0,0.0,3,0.1875
E0000020820251211145649463253525,93571496868,2025-12-11 14:57:41,fraud,1,0,0,1,0,0,0,29980.0,10.308319126670684,1,29980.0,245.14801780883462,0.0,141.85829999999999,1099.7618689083945,2,1,69,470.9677,541.0,541.0,0.0,0.0,527.0,1.0,0.0,0.6257463299861998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0265654648956357,0,6.225,0,0,0,0,1,0.0,1,1,1,14,3,0,0,1,0.0,7.0,29.0,60.0,60.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,2,1,0,0,2,1,0,0,5,0,0.0,10,0.625
E0000020820251211153520709202525,93571496868,2025-12-11 15:35:57,fraud,1,0,0,1,0,0,0,30000.0,10.308985993422082,2,29980.0,14.142135623730953,38.2667,38.2667,1099.7618689083945,2,1,69,470.9677,502.0,521.5,0.0,0.0,488.0,1.0006671114076051,20.0,2121.3203435596424,1.414213562373095,1.0,0.0,0.0,0.962607861936721,-19.5,0.0,0.0,0,0,1.028688524590164,0,38.266666666666666,0,0,0,1,0,1.0,0,1,1,15,3,0,0,1,0.0,7.0,29.0,26.0,26.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,2,1,0,0,0,1,0,0,3,0,0.0,6,0.375
E0000020820251211154519778455525,9687629134,2025-12-11 15:45:20,fraud,1,0,1,0,0,0,0,1154.6,7.05237496859208,1,1154.6,245.14801780883462,0.0,141.85829999999999,1099.7618689083945,1,1,77,412.871,365.0,365.0,0.0,0.0,349.0,1.0,0.0,0.6257463299861998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0458452722063036,0,6.225,0,0,0,0,1,0.0,1,1,1,15,3,0,0,1,0.0,7.0,29.0,26.0,26.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,3,1,0,0,2,2,0,0,3,0,0.0,10,0.625
E0000020820251211213330691943525,26050145172,2025-12-11 21:35:01,normal,0,0,0,0,0,1,0,500.0,6.2166061010848646,8,220.0,314.8886140934827,1505.4667,349.6167,1006.2253595468624,4,1,71,132.6129,655.0,948.125,0.0,0.0,642.0,2.272727272727273,280.0,1.587863065291914,0.8892033165634717,4.306049167559788,1155.85,1.148698936111607,0.6908371786420567,-293.125,0.0,0.0,0,0,1.0202492211838006,1,6.225,0,0,0,0,1,0.0,1,1,1,21,3,0,0,0,0.0,7.0,29.0,26.0,26.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,2,1,0,0,2,0,0,0,3,0,0.0,7,0.4375
E0000020820251211214540111667525,82441529153,2025-12-11 21:46:48,normal,0,0,1,0,0,0,0,4703.58,8.456291781297454,2,40.0,3297.6490426059595,4473.6667,4473.6667,1099.7618689083945,1,1,49,13.5806,356.0,355.5,0.0,0.0,328.0,117.5895,4663.58,1.4263434159394375,1.414213562373095,1.0,0.0,0.0,1.0014064697609002,0.5,0.0,0.0,0,0,1.0853658536585367,0,6.225,0,0,0,0,1,0.0,1,1,1,21,3,0,0,0,0.0,7.0,29.0,26.0,26.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,3,1,2,2,0,0,3,0,0.0,10,0.625
E0000020820251212101640463342525,70337667187,2025-12-12 10:16:41,fraud,1,0,1,0,0,0,0,900.0,6.803505257608338,1,900.0,245.14801780883462,0.0,141.85829999999999,1099.7618689083945,18,1,47,205.0323,491.0,491.0,0.0,0.0,475.0,1.0,0.0,0.6257463299861998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0336842105263158,0,6.225,0,0,0,0,1,0.0,1,1,1,10,4,0,0,1,0.0,7.0,29.0,50.0,50.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0,2,2,0,0,4,0,0.0,8,0.5
E0000020820251212101829171775525,70337667187,2025-12-12 10:18:29,fraud,1,0,1,0,0,0,0,999.0,6.907755278982137,2,900.0,70.0035713374682,1.8,1.8,1099.7618689083945,18,1,47,205.0323,428.0,459.5,0.0,0.0,412.0,1.11,99.0,14.270700493037596,1.4142135623730951,1.0,0.0,0.0,0.9314472252448314,-31.5,0.0,0.0,0,0,1.0388349514563107,0,1.8,1,1,0,0,1,0.0,1,2,2,10,4,0,0,1,0.0,7.0,29.0,50.0,50.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,0,2,2,0,2,4,0,0.0,11,0.6875
E0000020820251212102024343523525,70337667187,2025-12-12 10:20:24,fraud,1,0,1,0,0,0,0,950.0,6.85751406254539,3,950.0,49.50084174368486,1.9167,1.8,0.0825193613644701,18,1,47,205.0323,380.0,433.0,0.0,0.0,366.0,1.0,0.0,19.191592840362105,0.0,1.0648333333333333,0.11670000000000003,1.4142135623730951,0.8775981524249422,-53.0,0.0,0.0,0,0,1.0382513661202186,0,1.9166666666666667,2,1,1,0,1,0.0,1,3,3,10,4,0,0,1,0.0,7.0,29.0,50.0,50.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0.0,0,0,0,0,2,2,0,3,4,0,0.0,13,0.8125
E0000020820251212102228777566525,70337667187,2025-12-12 10:22:29,fraud,1,0,1,0,0,0,0,960.0,6.8679744089702925,4,950.0,40.74616546375867,2.0833,1.9167,0.1423805581297295,18,1,47,205.0323,394.0,423.25,0.0,0.0,375.0,1.0105263157894737,10.0,23.56049922915725,0.24542186697038804,1.0869202274743046,0.16659999999999986,1.1701035744515267,0.9308919078558772,-29.25,0.0,0.0,0,0,1.0506666666666666,0,2.0833333333333335,3,1,1,0,1,0.0,1,4,4,10,4,0,0,1,0.0,7.0,29.0,50.0,50.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0.0,0,0,0,0,2,2,0,4,4,0,0.0,14,0.875
E0000020820251212102352722897525,70337667187,2025-12-12 10:23:53,fraud,1,0,1,0,0,0,0,901.0,6.804614520062624,5,950.0,42.0773097999385,1.4,1.8,0.2909053568889144,18,1,47,205.0323,639.0,466.4,0.0,0.0,624.0,0.9484210526315789,-49.0,21.412965902143224,-1.1645231178746038,0.7777777777777777,-0.40000000000000013,-1.3750176493062822,1.3700686106346485,172.60000000000002,0.0,0.0,0,0,1.0240384615384615,1,1.4,4,1,1,1,0,0.0,1,4,5,10,4,0,0,1,0.0,7.0,29.0,50.0,50.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0.0,0,0,0,0,0,2,0,4,4,0,0.0,12,0.75
E0000020820251212102421934319525,70337667187,2025-12-12 10:24:22,fraud,1,0,1,0,0,0,0,970.0,6.878326468291325,6,950.0,39.33276835752432,0.4833,1.8,0.6404757786208625,18,1,47,205.0323,427.0,459.8333333333333,0.0,0.0,412.0,1.0210526315789474,20.0,24.661371179952553,0.5084818799990217,0.2685,-1.3167,-2.0558154483769115,0.9285973178687931,-32.833333333333314,0.0,0.0,0,0,1.0364077669902914,0,0.48333333333333334,5,1,1,0,1,0.0,1,5,6,10,4,0,0,1,0.0,7.0,29.0,50.0,50.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0.0,0,0,0,0,2,2,0,4,4,0,0.0,14,0.875
