y_true,is_first_tx,if_score,score_raw,score_calibrated,A_raw_x100,B_percentile,C_hybrid,D_ensemble_x100,rule_score_raw
0,0,0.0,7.877429335090257e-07,0.0003669353235645098,7.877429335090257e-05,13.49277528649726,0.03938714667545128,7.877429335090257e-05,4
0,0,0.0,1.962606270767145e-06,0.0003669344163704674,0.00019626062707671452,45.99900348779273,0.09813031353835726,0.00019626062707671452,4
0,0,0.0,1.1281191804433974e-06,0.0003669350310999455,0.00011281191804433974,25.26656701544594,0.05640595902216987,0.00011281191804433974,4
0,0,0.0,1.8213673306336847e-06,0.00036697929248948275,0.00018213673306336848,43.12904833084205,0.09106836653168424,0.00018213673306336848,4
0,0,0.0,2.3290521227188295e-06,0.0003669378796536126,0.00023290521227188295,52.341803687095165,0.11645260613594147,0.00023290521227188295,2
0,0,0.0,3.063748965633334e-06,0.00036693703824532934,0.00030637489656333344,62.13253612356752,0.15318744828166672,0.00030637489656333344,5
0,0,0.0,2.324685601876681e-06,0.0003669372334195566,0.0002324685601876681,52.24713502740409,0.11623428009383405,0.0002324685601876681,6
0,0,0.0,9.278335358371532e-07,0.00036693467005387243,9.278335358371532e-05,18.460388639760836,0.04639167679185766,9.278335358371532e-05,8
0,0,0.0,1.3931622194583235e-05,0.00036697730304729174,0.0013931622194583236,90.42850024912805,0.6965811097291618,0.0013931622194583236,8
0,0,0.0,3.894783204505503e-06,0.0003669426003775199,0.00038947832045055033,69.78076731439961,0.19473916022527515,0.00038947832045055033,7
0,0,0.0,0.0005318637946155587,0.0003671066110632632,0.05318637946155587,98.08669656203288,9.798486606839543,0.05318637946155587,9
0,0,0.0,3.0993270712234953e-06,0.0003673034390873431,0.0003099327071223495,62.50124564025909,0.15496635356117477,0.0003099327071223495,4
0,0,0.0,1.7714712570645764e-06,0.0003669344745817458,0.00017714712570645764,42.08769307424016,0.08857356285322882,0.00017714712570645764,5
0,0,0.0,5.4814053370085185e-06,0.00036694351412285334,0.0005481405337008519,78.25610363726956,0.2740702668504259,0.0005481405337008519,3
0,0,0.0,9.279639867693486e-07,0.000366935407366302,9.279639867693486e-05,18.470353761833582,0.04639819933846743,9.279639867693486e-05,6
0,0,0.0,1.4020581406656034e-05,0.0003669622905183719,0.0014020581406656034,90.46836073741903,0.7010290703328017,0.0014020581406656034,4
0,0,0.0,5.600068071542224e-07,0.00036693434189988207,5.600068071542224e-05,5.899352267065272,0.02800034035771112,5.600068071542224e-05,7
0,0,0.0,7.219354037080079e-07,0.0003669341548256308,7.219354037080079e-05,11.225710014947683,0.03609677018540039,7.219354037080079e-05,5
0,0,0.0,1.5394559272818682e-06,0.0003669472634711621,0.00015394559272818682,36.73642252117588,0.0769727963640934,0.00015394559272818682,4
0,0,0.0,1.464478682056365e-06,0.00036693707832083513,0.0001464478682056365,34.84304932735426,0.07322393410281826,0.0001464478682056365,10
0,0,0.0,2.7223103898476492e-06,0.00036694521622350165,0.0002722310389847649,58.15146985550573,0.13611551949238246,0.0002722310389847649,4
0,0,0.0,2.2010417592809402e-06,0.0003669359890258751,0.00022010417592809402,50.458395615346284,0.11005208796404702,0.00022010417592809402,2
0,0,0.0,8.613716625526513e-07,0.0003669418113332386,8.613716625526514e-05,16.148480318883905,0.043068583127632565,8.613716625526514e-05,4
0,0,0.0,2.7488175758681064e-06,0.00036693584615531355,0.00027488175758681065,58.47035376183358,0.13744087879340533,0.00027488175758681065,4
0,0,0.0,1.5472599359748843e-06,0.00036693448523622974,0.00015472599359748845,36.89586447433981,0.07736299679874421,0.00015472599359748845,4
0,0,0.0,1.1069107410164975e-06,0.0003669399947203991,0.00011069107410164974,24.663677130044842,0.05534553705082487,0.00011069107410164974,10
0,0,0.0,8.278851980897742e-07,0.0003669359898933636,8.278851980897742e-05,14.977578475336323,0.04139425990448871,8.278851980897742e-05,4
0,0,0.0,1.973855883006946e-06,0.0003669343891977829,0.0001973855883006946,46.238166417538615,0.0986927941503473,0.0001973855883006946,2
0,0,0.0,2.841342560631259e-06,0.00036694134466808685,0.0002841342560631259,59.601395117090185,0.14206712803156296,0.0002841342560631259,2
0,0,0.0,6.522636768172996e-06,0.0003669644817917544,0.0006522636768172996,81.60936721474839,0.3261318384086498,0.0006522636768172996,4
0,0,0.0,1.7298730151163614e-05,0.00036694414955931265,0.0017298730151163613,91.73891380169407,0.8649365075581806,0.0017298730151163613,6
0,0,0.0,3.096425996727504e-06,0.00036693615597785113,0.00030964259967275037,62.46138515196811,0.1548212998363752,0.00030964259967275037,10
0,0,0.0,2.833310825630995e-06,0.0003669345922724552,0.0002833310825630995,59.52167414050822,0.14166554128154973,0.0002833310825630995,3
0,0,0.0,9.339564751331556e-05,0.0003669707202842631,0.009339564751331556,96.54708520179372,4.669782375665778,0.009339564751331556,6
0,0,0.0,2.8587709969636167e-06,0.0003669767167518916,0.00028587709969636165,59.80069755854509,0.14293854984818083,0.00028587709969636165,8
0,0,0.0,4.4607302429704225e-06,0.00036695721741867476,0.00044607302429704225,73.38814150473343,0.22303651214852113,0.00044607302429704225,5
0,0,0.0,1.3601241683853908e-06,0.0003669379364915012,0.00013601241683853908,31.993024414549076,0.06800620841926953,0.00013601241683853908,8
0,0,0.0,6.038080177309306e-06,0.00036693726447158993,0.0006038080177309306,80.1295465869457,0.3019040088654653,0.0006038080177309306,6
0,0,0.0,1.3812103752623198e-06,0.0003669387638274423,0.000138121037526232,32.62082710513204,0.06906051876311599,0.000138121037526232,4
0,0,0.0,1.4992955272685653e-06,0.000366937831769145,0.00014992955272685653,35.705032386646735,0.07496477636342827,0.00014992955272685653,2
0,0,0.0,5.045929651574092e-06,0.0003670434515564752,0.0005045929651574092,76.4424514200299,0.25229648257870463,0.0005045929651574092,5
0,0,0.0,2.644886278702663e-06,0.0003669399129849326,0.00026448862787026626,57.0802192326856,0.13224431393513314,0.00026448862787026626,2
0,0,0.0,6.256311895118984e-07,0.0003669344544788301,6.256311895118984e-05,7.977080219232685,0.03128155947559492,6.256311895118984e-05,5
0,0,0.0,7.3847982042155325e-06,0.0003669493008776625,0.0007384798204215533,83.60737419033383,0.3692399102107766,0.0007384798204215533,7
0,0,0.0,1.6343113541152361e-06,0.00036693534054850144,0.00016343113541152362,38.95864474339811,0.08171556770576181,0.00016343113541152362,7
0,0,0.0,8.1836898815172e-06,0.00036693777174514057,0.0008183689881517199,85.09715994020927,0.40918449407585994,0.0008183689881517199,7
0,0,0.0,2.3647555592494635e-06,0.00036693456285448933,0.00023647555592494636,52.90981564524165,0.11823777796247317,0.00023647555592494636,2
0,0,0.0,1.5833840257231956e-05,0.00036709966054479856,0.0015833840257231957,91.22571001494768,0.7916920128615978,0.0015833840257231957,6
0,0,0.0,1.2005437885995771e-05,0.0003670484217746931,0.0012005437885995772,89.197807673144,0.6002718942997886,0.0012005437885995772,2
0,0,0.0,1.017035569153162e-06,0.0003669420217098543,0.00010170355691531619,21.54957648231191,0.05085177845765809,0.00010170355691531619,2
0,0,0.0,2.459807819451315e-06,0.0003669420606889074,0.0002459807819451315,54.40458395615346,0.12299039097256576,0.0002459807819451315,5
0,0,0.0,1.6310869973811588e-06,0.00036694075338315486,0.0001631086997381159,38.903836571998006,0.08155434986905793,0.0001631086997381159,9
0,0,0.0,4.14936678764002e-06,0.0003669436387352762,0.000414936678764002,71.4050822122571,0.20746833938200102,0.000414936678764002,5
0,0,0.0,1.4128448309770337e-06,0.0003669418883548212,0.00014128448309770337,33.482810164424514,0.07064224154885168,0.00014128448309770337,4
0,0,0.0,5.637987235563251e-06,0.0003669536601360431,0.0005637987235563251,78.76930742401595,0.28189936177816255,0.0005637987235563251,7
0,0,0.0,1.5630806027682013e-06,0.000366935285396573,0.00015630806027682012,37.289486796213254,0.07815403013841006,0.00015630806027682012,10
0,0,0.0,7.839437307397189e-07,0.0003669346716262005,7.839437307397188e-05,13.343298455406078,0.039197186536985944,7.839437307397188e-05,5
0,0,0.0,1.1878325469942574e-06,0.0003669345387093863,0.00011878325469942574,27.204783258594915,0.05939162734971287,0.00011878325469942574,5
0,0,0.0,2.812018341477721e-06,0.00036693716628900076,0.0002812018341477721,59.26258096661684,0.14060091707388606,0.0002812018341477721,6
0,0,0.0,1.432145753215046e-06,0.0003669419879106799,0.00014321457532150462,33.96611858495267,0.0716072876607523,0.00014321457532150462,7
0,0,0.0,2.6970428687783772e-05,0.00036696636448456496,0.002697042868778377,93.84155455904335,1.3485214343891887,0.002697042868778377,8
0,0,0.0,5.6253337522377585e-06,0.00036693862528083403,0.0005625333752237758,78.72944693572497,0.28126668761188794,0.0005625333752237758,8
0,0,0.0,8.53458531671979e-06,0.0003669756528909727,0.000853458531671979,85.64025909317388,0.4267292658359895,0.000853458531671979,7
0,0,0.0,2.3723405543720042e-06,0.0003669346641540762,0.00023723405543720042,53.029397110114594,0.11861702771860021,0.00023723405543720042,4
0,0,0.0,2.5721416256924338e-06,0.00036694159248774346,0.00025721416256924335,56.063776781265574,0.1286070812846217,0.00025721416256924335,2
0,0,0.0,3.0243081091769546e-06,0.00036694083443241136,0.0003024308109176955,61.738913801694075,0.15121540545884773,0.0003024308109176955,3
0,0,0.0,1.4666853467350029e-05,0.0003669514975009778,0.0014666853467350028,90.75236671649228,0.7333426733675015,0.0014666853467350028,7
0,0,0.0,1.3831700966365033e-05,0.0003669523115339703,0.0013831700966365032,90.36870951669158,0.6915850483182516,0.0013831700966365032,6
0,0,0.0,2.3462216014967768e-06,0.000366935235887552,0.00023462216014967768,52.62580966616841,0.11731108007483884,0.00023462216014967768,7
0,0,0.0,7.959350147817131e-06,0.0003685895836083093,0.0007959350147817131,84.69357249626309,0.39796750739085657,0.0007959350147817131,4
0,0,0.0,1.1587579432974742e-06,0.0003669349493607599,0.00011587579432974742,26.28300946686597,0.05793789716487371,0.00011587579432974742,5
0,0,0.0,1.5660469264298284e-06,0.00036693640029456713,0.00015660469264298284,37.37419033383159,0.07830234632149143,0.00015660469264298284,3
0,0,0.0,2.612312775524764e-06,0.0003669404512236749,0.0002612312775524764,56.606875934230196,0.1306156387762382,0.0002612312775524764,5
0,0,0.0,1.5281632805037325e-05,0.0003669546459478068,0.0015281632805037326,90.99651220727453,0.7640816402518663,0.0015281632805037326,10
0,1,0.8075639599555061,0.0005471713352982168,0.0003669881440189413,0.054717133529821674,98.11160936721475,9.968570392202409,0.054717133529821674,6
0,0,0.0,1.802929836490908e-06,0.00036694744440150394,0.0001802929836490908,42.72546088689587,0.0901464918245454,0.0001802929836490908,7
0,0,0.0,6.312358614292269e-06,0.0003669371453692004,0.0006312358614292268,80.95166915794718,0.3156179307146134,0.0006312358614292268,8
0,0,0.0,1.2482400810511316e-06,0.0003669366545594607,0.00012482400810511315,28.89885401096163,0.06241200405255658,0.00012482400810511315,6
0,0,0.0,3.5804860587163437e-06,0.0003669431982523139,0.00035804860587163435,67.25460886895864,0.1790243029358172,0.00035804860587163435,6
0,0,0.0,2.0735880892704257e-05,0.00036706670925641313,0.0020735880892704256,92.74040857000499,1.0367940446352129,0.0020735880892704256,7
0,0,0.0,4.306026178591596e-06,0.00036693866287069445,0.00043060261785915954,72.41155954160439,0.21530130892957977,0.00043060261785915954,5
0,0,0.0,1.438049486156433e-06,0.0003669496729491317,0.0001438049486156433,34.12556053811659,0.07190247430782165,0.0001438049486156433,10
0,0,0.0,9.505174183411982e-07,0.00036693523176814524,9.505174183411982e-05,19.222720478325858,0.04752587091705991,9.505174183411982e-05,7
0,0,0.0,6.5466923684895535e-06,0.0003669533104131016,0.0006546692368489554,81.6791230692576,0.3273346184244777,0.0006546692368489554,8
0,0,0.0,8.32459313037339e-06,0.0003669759002697769,0.0008324593130373389,85.30144494270054,0.41622965651866944,0.0008324593130373389,8
0,0,0.0,3.8745284389989533e-05,0.00036782186622421166,0.0038745284389989534,94.96263079222722,1.9372642194994767,0.0038745284389989534,3
0,0,0.0,3.6080979449471643e-07,0.00036693672764758346,3.608097944947164e-05,1.1310413552566019,0.01804048972473582,3.608097944947164e-05,2
0,0,0.0,3.878052807785257e-06,0.0003669394122703259,0.0003878052807785257,69.6512207274539,0.19390264038926286,0.0003878052807785257,4
0,0,0.0,8.18355073232001e-06,0.00036694037847988237,0.000818355073232001,85.0921773791729,0.4091775366160005,0.000818355073232001,6
0,0,0.0,1.6357304394274959e-06,0.00036694544212091717,0.00016357304394274959,38.993522670652716,0.0817865219713748,0.00016357304394274959,8
0,0,0.0,1.5576434915390702e-06,0.0003669408453859396,0.00015576434915390703,37.15994020926756,0.07788217457695351,0.00015576434915390703,3
0,0,0.0,3.953450757585514e-06,0.0003669581169944129,0.0003953450757585514,70.20926756352766,0.19767253787927572,0.0003953450757585514,6
0,0,0.0,1.2707243223320802e-06,0.0003669389083460914,0.000127072432233208,29.64623816641754,0.06353621611660401,0.000127072432233208,10
0,0,0.0,3.065421330422012e-06,0.0003669373090632032,0.0003065421330422012,62.167414050822124,0.15327106652110062,0.0003065421330422012,6
0,1,0.4082313681868743,0.0002152966879977699,0.00036699834153931484,0.021529668799776993,97.43398106626806,6.281074311086332,0.021529668799776993,2
0,1,0.7493511308861698,9.453788187068661e-07,0.00036694204233837964,9.45378818706866e-05,19.06826108619831,0.047268940935343305,9.45378818706866e-05,4
0,0,0.0,2.9294702590098182e-06,0.0003669484111508252,0.0002929470259009818,60.63278525161934,0.1464735129504909,0.0002929470259009818,8
0,0,0.0,2.6508705984291714e-06,0.00036693440569830565,0.00026508705984291714,57.17488789237668,0.13254352992145857,0.00026508705984291714,6
0,0,0.0,1.6728995314508026e-06,0.00036693504540562396,0.00016728995314508027,39.940209267563525,0.08364497657254012,0.00016728995314508027,5
0,0,0.0,1.0261202062717324e-06,0.00036693504817369256,0.00010261202062717324,21.918285999003487,0.05130601031358662,0.00010261202062717324,7
0,0,0.0,9.37560382384616e-06,0.0003669690190839978,0.000937560382384616,86.75635276532138,0.46878019119230796,0.000937560382384616,7
0,0,0.0,7.413896319016319e-07,0.00036693426715424943,7.41389631901632e-05,11.893373193821624,0.037069481595081596,7.41389631901632e-05,6
0,0,0.0,1.8206742589950175e-05,0.00036701679942760393,0.0018206742589950175,92.11758844045839,0.9103371294975088,0.0018206742589950175,7
0,0,0.0,6.101364174898012e-07,0.0003669339914155466,6.101364174898012e-05,7.44892874937718,0.03050682087449006,6.101364174898012e-05,5
0,0,0.0,3.3637448852288693e-06,0.0003669491398027557,0.0003363744885228869,65.47085201793722,0.16818724426144346,0.0003363744885228869,7
0,0,0.0,3.2959809329849652e-06,0.00036693664849775723,0.00032959809329849654,64.72346786248131,0.16479904664924827,0.00032959809329849654,4
0,0,0.0,2.0066918159882395e-06,0.00036694073472140346,0.00020066918159882395,46.90582959641256,0.10033459079941198,0.00020066918159882395,10
0,0,0.0,1.8891348294175399e-06,0.00036694517877640864,0.000188913482941754,44.62381664175386,0.094456741470877,0.000188913482941754,2
0,0,0.0,4.1251154936201313e-07,0.00036693440649441633,4.1251154936201315e-05,1.97807673143996,0.020625577468100658,4.1251154936201315e-05,7
0,0,0.0,1.396022657348331e-06,0.00036694192997751575,0.0001396022657348331,32.969606377678126,0.06980113286741656,0.0001396022657348331,4
0,0,0.0,5.157559724386313e-06,0.00036695425696319975,0.0005157559724386313,76.89088191330343,0.2578779862193156,0.0005157559724386313,5
0,0,0.0,3.7934845819308346e-06,0.0003669419710115948,0.00037934845819308346,69.00348779272547,0.18967422909654172,0.00037934845819308346,9
0,0,0.0,3.829901068737057e-06,0.0003669387725917946,0.00038299010687370573,69.30244145490782,0.19149505343685286,0.00038299010687370573,9
0,0,0.0,2.8513703314770417e-06,0.00036695864854223036,0.0002851370331477042,59.72097658196313,0.14256851657385208,0.0002851370331477042,7
0,0,0.0,3.6566561270951136e-06,0.00036697611847993797,0.00036566561270951137,67.90732436472346,0.18283280635475568,0.00036566561270951137,3
0,0,0.0,3.85624085378488e-06,0.00036695491411428005,0.00038562408537848796,69.47683109118087,0.19281204268924398,0.00038562408537848796,8
0,0,0.0,3.6971689992891515e-06,0.00036693955860953205,0.00036971689992891516,68.22122571001495,0.18485844996445758,0.00036971689992891516,5
0,0,0.0,3.7077082714242755e-06,0.00036694404934063565,0.00037077082714242755,68.32585949177877,0.18538541357121377,0.00037077082714242755,5
0,0,0.0,1.290033811585115e-05,0.00036751827603500757,0.001290033811585115,89.82062780269058,0.6450169057925575,0.001290033811585115,9
0,0,0.0,2.4863483857154844e-06,0.00036694015418468337,0.00024863483857154843,54.85799701046338,0.12431741928577422,0.00024863483857154843,7
0,1,0.9907304412309974,1.5530293691949275e-05,0.0003669456098836848,0.0015530293691949275,91.0762331838565,0.7765146845974638,0.0015530293691949275,6
0,0,0.0,2.284727596367317e-05,0.00036694868562753394,0.002284727596367317,93.21873442949676,1.1423637981836585,0.002284727596367317,8
0,0,0.0,1.144950778093535e-06,0.00036693855431448627,0.0001144950778093535,25.889387144992526,0.05724753890467676,0.0001144950778093535,7
0,0,0.0,1.62306442385231e-06,0.0003669489941561267,0.000162306442385231,38.744394618834086,0.08115322119261549,0.000162306442385231,4
0,1,0.8913607712272896,0.0010931204583328241,0.00036732281131230857,0.10931204583328241,98.51519681116093,15.15520076388804,0.10931204583328241,8
0,0,0.0,6.415991262483072e-07,0.000366935444083244,6.415991262483072e-05,8.475336322869955,0.03207995631241536,6.415991262483072e-05,5
0,0,0.0,1.232992047949284e-05,0.0003669585173435371,0.0012329920479492841,89.42202291978076,0.6164960239746421,0.0012329920479492841,5
0,0,0.0,1.3940026957952429e-06,0.00036693571750294696,0.00013940026957952429,32.90483308420528,0.06970013478976214,0.00013940026957952429,8
0,0,0.0,3.383010215709518e-06,0.0003670580518342308,0.0003383010215709518,65.63527653213752,0.1691505107854759,0.0003383010215709518,9
0,0,0.0,8.529857321998213e-06,0.0003669607305347385,0.0008529857321998213,85.63029397110114,0.42649286609991066,0.0008529857321998213,7
0,0,0.0,1.9557233813524646e-06,0.00036693630077779275,0.00019557233813524645,45.8943697060289,0.09778616906762323,0.00019557233813524645,2
0,0,0.0,1.2632099672684228e-05,0.0003671362084060342,0.0012632099672684229,89.6163428001993,0.6316049836342115,0.0012632099672684229,7
0,0,0.0,8.230712378878035e-07,0.0003669361508040123,8.230712378878034e-05,14.798206278026907,0.04115356189439017,8.230712378878034e-05,6
0,0,0.0,1.1993671248950587e-06,0.0003669386841000343,0.00011993671248950587,27.533632286995513,0.059968356244752934,0.00011993671248950587,5
0,0,0.0,2.791470342646692e-06,0.00036694166874263074,0.0002791470342646692,59.048330842052806,0.1395735171323346,0.0002791470342646692,2
0,0,0.0,2.928071305316743e-06,0.0003669401354500885,0.0002928071305316743,60.60787244643747,0.14640356526583714,0.0002928071305316743,7
0,0,0.0,6.701399129665074e-06,0.00036695576543928853,0.0006701399129665073,82.05779770802192,0.33506995648325366,0.0006701399129665073,4
0,0,0.0,7.338885229501456e-06,0.0003669362486176123,0.0007338885229501456,83.49277528649725,0.3669442614750728,0.0007338885229501456,4
0,0,0.0,4.3572136612248075e-06,0.0003669367895143452,0.0004357213661224808,72.6806178375685,0.21786068306124037,0.0004357213661224808,7
0,0,0.0,4.403119560429192e-06,0.0003669374372722086,0.0004403119560429192,72.94469357249626,0.2201559780214596,0.0004403119560429192,7
0,0,0.0,1.2469061363563706e-06,0.0003669349089647999,0.00012469061363563707,28.84902840059791,0.06234530681781853,0.00012469061363563707,7
0,0,0.0,3.49380870932219e-06,0.0003669426610673923,0.000349380870932219,66.54210264075735,0.17469043546610952,0.000349380870932219,4
0,0,0.0,1.368296967497321e-05,0.00036694829177339394,0.001368296967497321,90.31888390632786,0.6841484837486604,0.001368296967497321,8
0,0,0.0,6.133617854786163e-07,0.00036693431564093295,6.133617854786163e-05,7.543597409068262,0.030668089273930815,6.133617854786163e-05,4
0,0,0.0,2.4756848329898197e-06,0.00036694217805140444,0.000247568483298982,54.65869456900847,0.12378424164949099,0.000247568483298982,10
0,0,0.0,3.078980029550686e-06,0.00036694139020968056,0.0003078980029550686,62.30194319880419,0.15394900147753432,0.0003078980029550686,8
0,0,0.0,8.654851325003291e-07,0.0003669376133500956,8.654851325003291e-05,16.307922272047833,0.04327425662501645,8.654851325003291e-05,7
0,0,0.0,2.3153698790634364e-06,0.00036693661803882406,0.00023153698790634363,52.11260587942203,0.11576849395317182,0.00023153698790634363,7
0,0,0.0,1.1987467676964942e-06,0.0003669345463983378,0.00011987467676964942,27.498754359740907,0.059937338384824713,0.00011987467676964942,5
0,0,0.0,1.000786715791422e-06,0.00036693474059386463,0.0001000786715791422,20.94170403587444,0.0500393357895711,0.0001000786715791422,2
0,0,0.0,2.2425253594293825e-06,0.00036694031108459933,0.00022425253594293826,51.036372695565525,0.11212626797146913,0.00022425253594293826,4
0,0,0.0,1.2537348133393037e-06,0.0003669415836503235,0.00012537348133393036,29.083208769307422,0.06268674066696518,0.00012537348133393036,7
0,0,0.0,1.2682729201853628e-06,0.000366938526228519,0.0001268272920185363,29.5615346287992,0.06341364600926815,0.0001268272920185363,6
0,0,0.0,5.995257902573588e-07,0.00036693890227430825,5.995257902573588e-05,7.16990533134031,0.02997628951286794,5.995257902573588e-05,2
0,0,0.0,2.087516038261298e-06,0.00036694290061503056,0.0002087516038261298,48.46537120079721,0.1043758019130649,0.0002087516038261298,4
0,0,0.0,4.08365815791599e-06,0.0003669476361184669,0.000408365815791599,71.01644245142002,0.20418290789579951,0.000408365815791599,7
0,0,0.0,1.6989638063373852e-06,0.00036694521533367535,0.00016989638063373853,40.50323866467364,0.08494819031686926,0.00016989638063373853,4
0,0,0.0,7.83295193709078e-06,0.00036698359133335173,0.000783295193709078,84.45440956651719,0.391647596854539,0.000783295193709078,5
0,0,0.0,1.1019776044541078e-06,0.0003669347032379328,0.00011019776044541077,24.54907822620827,0.05509888022270539,0.00011019776044541077,2
0,1,0.3689284390063033,0.000393082534492598,0.00039081364398859265,0.039308253449259804,97.89735924265072,8.256472605473311,0.039308253449259804,6
0,0,0.0,2.4016963964014854e-06,0.00036693628555989203,0.00024016963964014856,53.517688091679126,0.12008481982007427,0.00024016963964014856,6
0,0,0.0,1.5150462116819027e-06,0.00036693710003701867,0.00015150462116819027,36.15844544095665,0.07575231058409514,0.00015150462116819027,5
0,0,0.0,4.733603186494611e-06,0.00036694004036250886,0.0004733603186494611,74.88789237668162,0.23668015932473052,0.0004733603186494611,7
0,0,0.0,8.988096770533236e-07,0.00036693822984392577,8.988096770533236e-05,17.4638764324863,0.044940483852666184,8.988096770533236e-05,5
0,0,0.0,2.284776924765061e-06,0.0003669443096596379,0.0002284776924765061,51.704035874439455,0.11423884623825306,0.0002284776924765061,8
0,0,0.0,1.777293742042997e-06,0.0003669384069904226,0.0001777293742042997,42.21225710014947,0.08886468710214984,0.0001777293742042997,5
0,0,0.0,2.0927431602227537e-06,0.0003669687778362139,0.00020927431602227537,48.57498754359741,0.10463715801113768,0.00020927431602227537,7
0,0,0.0,1.4726285604393705e-06,0.0003669426439230635,0.00014726285604393704,35.06726457399103,0.07363142802196852,0.00014726285604393704,4
0,0,0.0,2.4621845647214504e-06,0.00036693817452216715,0.00024621845647214506,54.45440956651719,0.12310922823607252,0.00024621845647214506,2
0,0,0.0,1.6831658768938734e-05,0.00036735246975709123,0.0016831658768938734,91.59441953163926,0.8415829384469367,0.0016831658768938734,8
0,0,0.0,2.885754052216711e-06,0.0003669447646216183,0.0002885754052216711,60.12456402590932,0.14428770261083554,0.0002885754052216711,5
0,0,0.0,1.6816288195431793e-06,0.0003669417154234186,0.00016816288195431792,40.134529147982065,0.08408144097715897,0.00016816288195431792,3
0,0,0.0,6.248602563348731e-05,0.00036703003918983016,0.006248602563348731,95.92426507224714,3.1243012816743656,0.006248602563348731,7
0,0,0.0,1.1292410435633898e-06,0.000366933932346593,0.00011292410435633898,25.326357747882412,0.05646205217816949,0.00011292410435633898,5
0,0,0.0,1.403350559335519e-06,0.00036693834000782157,0.0001403350559335519,33.20876930742402,0.07016752796677594,0.0001403350559335519,4
0,0,0.0,2.397604364065789e-06,0.00036694080679776234,0.0002397604364065789,53.47284504235177,0.11988021820328945,0.0002397604364065789,7
0,0,0.0,5.098294609350927e-06,0.0003670737521138471,0.0005098294609350927,76.68659691081216,0.2549147304675463,0.0005098294609350927,8
0,0,0.0,8.312457419272162e-06,0.0003669396602851685,0.0008312457419272163,85.28151469855506,0.4156228709636081,0.0008312457419272163,7
0,0,0.0,1.2177179867853905e-05,0.0003669465550886226,0.0012177179867853905,89.27752864972595,0.6088589933926952,0.0012177179867853905,9
0,0,0.0,3.2392018189123407e-06,0.00036694530072824334,0.00032392018189123406,64.10064773293472,0.16196009094561703,0.00032392018189123406,8
0,0,0.0,2.2155419200186757e-05,0.0003669689428541364,0.0022155419200186755,93.0642750373692,1.107770960009338,0.0022155419200186755,4
0,0,0.0,2.4443029109455734e-05,0.0003674196200068923,0.0024443029109455735,93.48779272546088,1.2221514554727868,0.0024443029109455735,7
0,0,0.0,2.984096661319465e-06,0.0003669353796619799,0.0002984096661319465,61.32037867463877,0.14920483306597324,0.0002984096661319465,4
0,0,0.0,1.062831991479725e-06,0.0003669361691343221,0.00010628319914797251,23.158943697060288,0.05314159957398625,0.00010628319914797251,3
0,0,0.0,8.605460866880321e-06,0.0003680991990438564,0.0008605460866880322,85.75485799701046,0.43027304334401606,0.0008605460866880322,3
0,0,0.0,1.4496423026949317e-06,0.0003669356540892678,0.00014496423026949317,34.40956651718984,0.07248211513474659,0.00014496423026949317,11
0,0,0.0,3.9350245261605984e-07,0.0003669340014097937,3.935024526160598e-05,1.674140508221226,0.019675122630802993,3.935024526160598e-05,2
