class,score,is_first_tx
0,0.715162734766855,0
0,0.9565354978560466,0
0,0.4082213889020743,0
0,0.5507982468631826,0
0,0.6216990237496243,0
0,0.5844053100425626,0
0,0.8116169047958102,0
0,0.9752377335801649,0
0,0.5872691887786585,0
0,0.975601651872597,0
0,0.7605575861141438,0
0,0.9723105647062547,0
0,0.9591462160408855,0
0,0.7254632046961282,0
0,0.6121580354741223,0
0,0.9693359282289837,0
0,0.9635132355500704,0
0,0.8245439154443759,0
0,0.527444186009715,0
0,0.9195424123036028,0
0,0.9704435056407336,0
0,0.9617885792946315,0
0,0.6438822170535277,0
0,0.911536209870097,0
0,0.6415879495577601,0
0,0.5209094792803911,0
0,0.6455752282400595,0
0,0.651318808246705,0
0,0.989762820208541,0
0,0.8163320200629737,0
0,0.9770573250423252,0
0,0.9528330247939115,0
0,0.9940823721143652,0
0,0.6725368269489407,0
0,0.7812534611794117,0
0,0.9114887422667363,0
0,0.965253714339963,0
0,0.8785778706033133,0
0,0.6122213256119365,0
0,0.7612854226990079,0
0,0.8753817186436923,0
0,0.4261166753690606,0
0,0.5232512143795193,0
0,0.9595892470055853,0
0,0.6948782455973798,0
0,0.7121880982895841,0
0,0.945586304014177,0
0,0.5823167354946915,0
0,0.9410294140915492,0
0,0.6288824543915444,0
0,0.893118779766143,0
0,0.9614879511400136,0
0,0.6404012594737425,0
0,0.971234632363412,0
0,0.9772788405246753,0
0,0.6718564579674372,0
0,0.7608582142687615,0
0,0.9927374566858119,0
0,0.8619167418237054,0
0,0.986424265438838,0
0,0.48576763025901487,0
0,0.7805730921979083,0
0,0.9836394993750099,0
0,0.46785652125757504,0
0,0.9865508457144665,0
0,0.8899859179443363,0
0,0.7974557364598661,0
0,0.5618740209806807,0
0,0.9938766791664689,0
0,0.9677220297147197,0
0,0.9121691112482397,0
0,0.9443363237923451,0
0,0.9306972990933687,0
0,0.40065821743326846,0
0,0.5311624816063037,0
0,0.7622664198351292,0
0,0.84273983006598,0
0,0.7877090552364677,0
0,0.9550323570829575,0
0,0.8190060283856269,0
0,0.9163937279473426,0
0,0.8951915317795605,0
0,0.8681033527950507,0
0,0.702393949462825,0
0,0.9595417794022246,0
0,0.7917279789876742,0
0,0.7472983022420532,0
0,0.8763468932453601,0
0,0.9840350627363491,0
0,0.8281989209031503,0
0,0.6915238682932232,0
0,0.8457461116121581,0
0,0.9151753927944178,0
0,0.7913482381607886,0
0,0.8202560086074587,0
0,0.978133257385168,0
0,0.97827566019525,0
0,0.35793737440863277,0
0,0.855619373111185,0
0,0.9718358886726476,0
0,0.9776111137482002,0
0,0.9779275644372716,0
0,0.5011313112134301,0
0,0.8534991534944067,0
0,0.8963623993291245,0
0,0.9868514738690843,0
0,0.3422097751617854,0
0,0.9764718912675432,0
0,0.9387667916646889,0
0,0.9589247005585355,0
0,0.8536573788389424,0
0,0.8528346070473568,0
0,0.30997927247986584,0
0,0.9655859875634879,0
0,0.47236594357684214,0
0,0.725289156817139,0
0,0.9646208129618202,0
0,0.3890761222132561,0
0,0.9314251356782329,0
0,0.7303207227733738,0
0,0.4926187876774102,0
0,0.997943070521036,0
0,0.7232164048037215,0
0,0.9861078147497666,0
0,0.9834338064271135,0
0,0.7865381876869036,0
0,0.6070157117767124,0
0,0.8395278555719055,0
0,0.9142418632616572,0
0,0.9932437777883262,0
0,0.7462856600370247,0
0,0.6229015363680954,0
0,0.9369155551336213,0
0,0.3286973307384377,0
0,0.9930380848404298,0
0,0.9673739339567412,0
0,0.47564120820873085,0
0,0.3996930428316008,0
0,0.6437872818468062,0
0,0.953655796585497,0
0,0.7377098463631905,0
0,0.5603392351386846,0
0,0.6837708264109745,0
0,0.5276815240265186,0
0,0.5165899273745669,0
0,0.9543994557048148,0
0,0.4156421575607981,0
0,0.562633502634452,0
0,0.996550687489122,0
0,0.8335627600829101,0
0,0.7372035252606762,0
0,0.9403648676444993,0
0,0.6489612506131233,0
0,0.8734830145092641,0
0,0.3081122134143447,0
0,0.9776269362826537,0
0,0.8488473283650575,0
0,0.9333871299504755,0
0,0.6898150345722378,0
0,0.8246072055821901,0
0,0.9648739735130774,0
0,0.3471305833768453,0
0,0.34760525941045234,0
0,0.39559500640812645,0
0,0.810667552728596,0
0,0.6890397303840129,0
0,0.8999224695811775,0
0,0.45913830477365863,0
0,0.8859669941931299,0
0,0.5497223145203398,0
0,0.9102704071138115,0
0,0.3496305438205092,0
0,0.7254632046961282,0
0,0.6449423268619168,0
0,0.6551953291878293,0
0,0.9228967896077593,0
0,0.8631350769766302,0
0,0.2807234062752172,0
0,0.8582775588993845,0
0,0.9752060885112578,0
0,0.3970665021123084,0
0,0.49829907754624136,0
0,0.9722947421718011,0
0,0.5801015806711919,0
0,0.8738311102672426,0
0,0.38652869416623153,0
0,0.8500340184490752,0
0,0.6490561858198446,0
0,0.9932754228572332,0
0,0.4996439929747947,0
0,0.5760826569199854,0
0,0.33289030236863343,0
0,0.9648739735130774,0
0,0.39352225439470895,0
0,0.38899700954098826,0
0,0.3501843325263841,0
0,0.41293650416923783,0
0,0.4064176199743675,0
0,0.9612980807265707,0
0,0.7150045094223193,0
0,0.6793246942295217,0
0,0.7139443996139302,0
0,0.9846046739766776,0
0,0.8284520814544074,0
0,0.9805224600876569,0
0,0.48975490894131424,0
0,0.4778088954288698,0
0,0.4757203208809987,0
0,0.9640670242559454,0
0,0.8957453204854353,0
0,0.4229205234094397,0
0,0.4867328048606826,0
0,0.6236293729529596,0
0,0.6367620765494217,0
0,0.8962991091913103,0
0,0.30175155456401004,0
0,0.6578376924415753,0
0,0.9713928577079477,0
0,0.9608708722963244,0
0,0.9638771538425025,0
0,0.6433758959510134,0
0,0.6755905760984795,0
0,0.5968418221230677,0
0,0.3784592015949115,0
0,0.5584088859353491,0
0,0.7566019525007516,0
0,0.9889242258825018,0
0,0.8746538820588282,0
0,0.9284030315976013,0
0,0.3720668976756697,0
0,0.3736649736554801,0
0,0.9799844939162355,0
0,0.9022642046803057,0
0,0.9534659261720543,0
0,0.9387667916646889,0
0,0.7499723105647063,0
0,0.986313507697663,0
0,0.9335295327605576,0
0,0.613597886109397,0
0,0.7302257875666525,0
0,0.9572633344409107,0
0,0.8428505878071549,0
0,0.9877850034018449,0
0,0.9732599167734688,0
0,0.9780066771095394,0
0,0.9616145314156421,0
0,0.40915491843483487,0
0,0.9841141754086169,0
0,0.7743231910887486,0
0,0.882185408458727,0
0,0.8164744228730558,0
0,0.8365532190946345,0
0,0.9401117070932422,0
0,0.9522950586224902,0
0,0.7826141991424186,0
0,0.8505878071549501,0
0,0.3046312558345596,0
0,0.9784655306086929,0
0,0.7765225233777947,0
0,0.9711871647600513,0
0,0.9520577206056866,0
0,0.42947105267321717,0
0,0.25955285517634213,0
0,0.4062119270264711,0
0,0.7204158162054398,0
0,0.521684783468616,0
0,0.45954969066945145,0
0,0.39108558408885935,0
0,0.26102435088052406,0
0,0.9554912105821111,0
0,0.9949684340437651,0
0,0.8177876932327021,0
0,0.8076454486479644,0
0,0.9443521463267986,0
0,0.5342795208936567,0
0,0.9860128795430452,1
0,0.9713612126390405,0
0,0.6000537966171421,0
0,0.9723422097751618,0
0,0.9948418537681366,0
0,0.9526747994493758,0
0,0.9704276831062799,0
0,0.9965981550924827,0
0,0.8928339741459786,0
0,0.9490830841284157,0
0,0.8803658169965665,0
0,0.97827566019525,0
0,0.671128621382573,0
0,0.9300802202496796,0
0,0.9472793152007088,0
0,0.8253350421670543,0
0,0.37945602126548633,0
0,0.995411465008465,0
0,0.9133083337288967,0
0,0.9421053464343918,0
0,0.3733168778975016,0
0,0.9711713422255976,0
0,0.27904621762313886,0
0,0.9550481796174111,0
0,0.773168146073638,0
0,0.5614151674815272,0
0,0.9555861457888325,0
0,0.3932532713089983,0
0,0.9440989857755415,0
0,0.9760288603028433,0
0,0.9418521858831348,0
0,0.959162038575339,0
0,0.09347953355168431,0
0,0.6169997310169143,0
0,0.48867897659847154,0
0,0.6134080156959542,0
0,0.941219284504992,0
0,0.8041961361370864,0
0,0.7462698375025711,0
0,0.39179759813926995,0
0,0.961582886346735,0
0,0.1138589579278809,0
0,0.9353807692916252,0
0,0.13294093447888483,0
0,0.29069160298096547,0
0,0.8141010427050205,0
0,0.462207876457651,0
0,0.5155772851695385,0
0,0.37910792550750777,0
0,0.8869479913292512,0
0,0.26380911694435216,0
0,0.40913909590038133,0
0,0.5713517191183684,0
0,0.9598424075568425,0
0,0.7626303381275613,0
0,0.1365484723342985,0
0,0.42928118225977435,0
0,0.6790873562127182,0
0,0.7787060331323872,0
0,0.948007151785573,0
0,0.884970174522555,0
0,0.3818452239679752,0
0,0.9039572158668375,0
0,0.5595797534849132,0
0,0.5554342494580782,0
0,0.22985395800699357,0
0,0.10044144871125457,0
0,0.7834527934684578,0
0,0.2097276941820541,0
0,0.42777804148668536,0
0,0.9720099365516368,0
0,0.5225075552602015,0
0,0.7905571114381101,0
0,0.6690242243002484,0
0,0.9403806901789529,0
0,0.9780383221784466,0
0,0.9515988671065331,0
0,0.9629119792408348,0
0,0.9629436243097419,0
0,0.9575956076644357,0
0,0.2577490862486353,0
0,0.3243144886947991,0
0,0.9845730289077704,0
0,0.18683248682774006,0
0,0.9517729149855224,0
0,0.9571842217686429,0
0,0.8214426986914763,0
0,0.7032483663233177,0
0,0.953070362810715,0
0,0.5165741048401132,0
0,0.7849559342415469,0
0,0.9344472397588646,0
0,0.9433078590528631,0
0,0.34782677489280234,0
0,0.050236546890080856,0
0,0.17773452951693802,0
0,0.4449771364377146,0
0,0.6442619578804133,0
0,0.9085141057894653,0
0,0.9381813578899068,0
0,0.9659815509248272,0
0,0.9768358095599753,0
0,0.9103969873894401,0
0,0.7283270834322242,0
0,0.9509501431939368,0
0,0.724703723042357,0
0,0.5139633866552744,0
0,0.9427857154158953,0
0,0.29274853245992943,0
0,0.18545592633027957,0
0,0.8267274251989684,0
0,0.5528551763421465,0
0,0.9492413094729514,0
0,0.9274062119270264,0
0,0.7295928861885097,0
0,0.20805050552997578,0
0,0.9999841774655465,0
0,0.6710969763136659,0
0,0.5287416338349077,0
0,0.8459043369566938,0
0,0.8440531004256262,0
0,0.94466859701587,0
0,0.8345595797534849,0
0,0.3732377652252338,0
0,0.9332763722093005,0
0,0.07571082736032658,0
0,0.9694466859701587,0
0,0.33616556700052214,0
0,0.9880698090220091,0
0,0.9240834796917771,0
0,0.8169016313033022,0
0,0.9615354187433743,0
0,0.5315105773642822,0
0,0.23222733817502889,0
0,0.5165899273745669,0
0,0.7225835034255788,0
0,0.26284394234268443,0
0,0.7990063448363158,0
0,0.20320880998718374,0
0,0.8334361798072816,0
0,0.9483236024746444,0
0,0.18091485894210535,0
0,0.8138953497571241,0
0,0.6288824543915444,0
0,0.3261024350880524,0
0,0.10273571620702204,0
0,0.9592095061786997,0
0,0.09779908545750858,0
0,0.7464755304504676,0
0,0.7413806743564184,0
0,0.9926425214790905,0
0,0.8929289093527001,0
0,0.6383759750636857,0
0,0.4747076786759703,0
0,0.4112751380516131,0
0,0.7572032088099871,0
0,0.4045822059777535,0
0,0.8704134428252718,0
0,0.9489406813183335,0
0,0.8902707235645005,0
0,0.7903197734213067,0
0,0.9526589769149222,0
0,0.067182481289853,0
0,0.9607601145551494,0
0,0.7394186800841759,0
0,0.987816648470752,0
0,0.9442413885856237,0
0,0.5699435135520008,0
0,0.19607284694862423,0
0,0.9694466859701587,0
0,0.9474691856141517,0
0,0.7000838594326039,0
0,0.6340564231578614,0
0,0.6155124127782788,0
0,0.5369693517507634,0
0,0.4738216167465705,0
0,0.9376908593218461,0
0,0.3604373348522966,0
0,0.2775588993845034,0
0,0.9434819069318523,0
0,0.9704751507096406,0
0,0.6777899083875255,0
0,0.9454280786696413,0
0,0.4487745447065711,0
0,0.7205265739466148,0
0,0.6478536732013734,0
0,0.1933039034192497,0
0,0.15594689957437383,0
0,0.4147877407003054,0
0,0.8522649958070284,0
0,0.18612047277732946,0
0,0.42727172038417116,0
0,0.8284520814544074,0
0,0.7998924067657157,0
0,0.7394345026186294,0
0,0.3776364298033259,0
0,0.705764149301435,0
0,0.41820540814227625,0
0,0.7874875397541178,0
0,0.9422635717789275,0
0,0.5978861093970033,0
0,0.9643043622727488,0
0,0.31553298207306846,0
0,0.8759196848151137,0
0,0.8566320153162134,0
0,0.8021075615892154,0
0,0.3727630891916267,0
0,0.1676239300011076,0
0,0.3428743216088353,0
0,0.6795936773152323,0
0,0.8135156089302384,0
0,0.4323349314093131,0
0,0.854812423854053,0
0,0.13745035679815193,0
0,0.9620259173114349,0
0,0.12468157149412193,0
0,0.9528172022594579,0
0,0.687568234679831,0
0,0.1465324915745004,0
0,0.3364820176895935,0
0,0.559991139380706,0
0,0.5459881963892976,0
0,0.7169190360912011,0
0,0.9614563060711064,0
0,0.9929431496337083,0
0,0.943529374535213,0
0,0.05238841157576621,0
0,0.11311529880856315,0
0,0.6890555529184664,0
0,0.1313903261024351,0
0,0.17487065078084207,0
0,0.9155393110868499,0
0,0.33676682330975777,0
0,0.7999398743690764,0
0,0.2836031075457667,0
0,0.9444154364646129,0
0,0.16773468774228256,0
0,0.5863514817803516,0
0,0.07091659942089523,0
0,0.4813531431464692,0
0,0.935238366481543,0
0,0.9300169301118654,0
0,0.5488678976598471,0
0,0.35360199996835495,0
0,0.1376718722805019,0
0,0.7592601382889511,0
0,0.11874812107403364,0
0,0.9715194379835762,0
0,0.8425499596525371,0
0,0.09207132798531668,0
0,0.9458711096343412,0
0,0.7419186405278397,0
0,0.9381180677520925,0
0,0.13865286941662316,0
0,0.7230740019936394,0
0,0.8671698232622902,0
0,0.26202117055109886,0
0,0.24577142766728374,0
0,0.8653976994034904,0
0,0.9239885444850556,0
0,0.974937105425547,0
0,0.9666619199063305,0
0,0.3435388680558852,0
0,0.4591224822392051,0
0,0.9515197544342653,0
0,0.9540671824812899,0
0,0.6165250549833072,0
0,0.9368997325991677,0
0,0.06829005870160282,0
0,0.20317716491827661,0
0,0.952374171294758,0
0,0.15229189411559943,0
0,0.9601746807803674,0
0,0.44443917026629326,0
0,0.9287036597522191,0
0,0.6216990237496243,0
0,0.19028179933861805,0
0,0.8735937722504391,0
0,0.9499375009889084,0
0,0.6179807281530355,0
0,0.2782550909004604,0
0,0.6679324694229521,0
0,0.8886251799813294,0
0,0.012515624752772899,0
0,0.27368237844337906,0
0,0.3740921820857265,0
0,0.48198604452461197,0
0,0.13966551162165156,0
0,0.35293745352130507,0
0,0.9225170487808737,0
0,0.1245391686840398,0
0,0.9790984319868357,0
0,0.4349298270596984,0
0,0.31520070884954354,0
0,0.7222195851331467,0
0,0.602553757060806,0
0,0.19526589769149222,0
0,0.9281340485118906,0
0,0.9915349440673407,0
0,0.6976313665923007,0
0,0.017563013243461337,0
0,0.9864400879732915,0
0,0.2983971772598535,0
0,0.3475577918070917,0
0,0.6962389835603867,0
0,0.8756190566604959,0
0,0.2917991803927153,0
0,0.9372320058226927,0
0,0.5755288682141105,0
0,0.4955301340168668,0
0,0.6770620718026613,0
0,0.10441290485910033,0
0,0.28010632743152797,0
0,0.7079793041249347,0
0,0.9174696602901853,0
0,0.18324077150677995,0
0,0.9711713422255976,0
0,0.3091881457571874,0
0,0.18624705305295802,0
0,0.8853657378838943,0
0,0.3595512729228968,0
0,0.9887501780035126,0
0,0.9366782171168178,0
0,0.7633265296435183,0
0,0.9264885049287195,0
0,0.09730858688944795,0
0,0.707710321039224,0
0,0.7545450230217876,0
0,0.13162766411923862,0
0,0.6412082087308745,0
0,0.6915396908276767,0
0,0.6014936472524169,0
0,0.4746127434692489,0
0,0.3182069903957216,0
0,0.9290675780446512,0
0,0.9015680131643486,0
0,0.5508298919320896,0
0,0.8060790177370611,0
0,0.39103811648549863,0
0,0.8959510134333317,0
0,0.7303207227733738,0
0,0.026993243777788327,0
0,0.8248761886679008,0
0,0.6399740510434961,0
0,0.6466353380484486,0
0,0.9347953355168431,0
0,0.25225866679324693,0
0,0.5407984050885271,0
0,0.7370136548472335,0
0,0.05455609879590513,0
0,0.9836236768405563,0
0,0.4332526384076201,0
0,0.7678834195661461,0
0,0.926029651429566,0
0,0.03873356434233636,0
0,0.4726982168003671,0
0,0.8307621714846284,0
0,0.41068970427683105,0
0,0.4829195740573725,0
0,0.5066691982721793,0
0,0.9772788405246753,0
0,0.6697204158162054,0
0,0.13593139349060931,0
0,0.4156738026297052,0
0,0.7764908783088875,0
0,0.9502697742124333,0
0,0.39211404882834133,0
0,0.26064461005363837,0
0,0.6855113052008671,0
0,0.9099381338902865,0
0,0.9628170440341134,0
0,0.338190851410579,0
0,0.6008923909431813,0
0,0.947089444787266,0
0,0.9767566968877075,0
0,0.3145678074714008,0
0,0.5534247875824749,0
0,0.9552696950997611,0
0,0.9906330596034872,0
0,0.1179569943513552,0
0,0.9416464929352384,0
0,0.7229632442524644,0
0,0.826964763215772,0
0,0.38556351956456386,0
0,0.992990617237069,0
0,0.15542475593740607,0
0,0.05053717504469866,0
0,0.49622632553282386,0
0,0.9553013401686682,0
0,0.24988528662521162,0
0,0.9504912896947834,0
0,0.9665036945617949,0
0,0.9891299188303982,0
0,0.7473299473109603,0
0,0.5337415547222354,0
0,0.799844939162355,0
0,0.5787091976392779,0
0,0.4352462777487698,0
0,0.9547000838594326,0
0,0.8277717124729039,0
0,0.21621493330801728,0
0,0.0350627363491084,0
0,0.7618075663359757,0
0,0.6214300406639135,0
0,0.61312321007579,0
0,0.2346007183430642,0
0,0.9247322036043734,0
0,0.7941013591557096,0
0,0.7971076407018877,0
0,0.41646492935238366,0
0,0.32820683217037705,0
0,0.6181389534975712,0
0,0.10273571620702204,0
0,0.9131975759877217,0
0,0.33849147956519676,0
0,0.8499232607079001,0
0,0.9859970570085916,0
1,0.9902216737076945,1
0,0.47100520561383524,0
0,0.9976740874353254,0
0,0.032293792819733866,0
0,0.1056470625464787,0
0,0.9942564199933546,0
0,0.2770684008164428,0
0,0.6673312131137166,0
0,0.06297368712520371,0
0,0.43516716507650194,0
0,0.4460688913150108,0
0,0.7175361149348902,0
0,0.9882280343665448,0
0,0.30717868388158415,0
0,0.6729482128447335,0
0,0.5144380626888815,0
0,0.959051280834164,0
0,0.7958418379456021,0
0,0.6865714150092562,0
0,0.3359282289837186,0
0,0.42929700479422794,0
0,0.821347763484755,0
0,0.9670100156643091,0
0,0.525244853720669,0
0,0.5585038211420705,0
0,0.741871172924479,0
0,0.9841141754086169,0
0,0.9943671777345295,0
0,0.9148114745019857,0
0,0.9545893261182576,0
0,0.0228002721475926,0
0,0.9537507317922185,0
0,0.9813135868103353,0
0,0.35562728437841173,0
0,0.44565750541921806,0
0,0.004873340611699182,0
0,0.35611778294647234,0
0,0.6096422524960048,0
0,0.17438015221278144,0
0,0.8587680574674451,0
0,0.9389250170092245,0
0,0.9410294140915492,0
0,0.3476843720827202,0
0,0.06534706729323903,0
0,0.39347478679134823,0
0,0.7411591588740685,0
0,0.2063733168778975,0
0,0.9495419376275692,0
0,0.5817629467888167,0
0,0.607838483568298,0
0,0.9272321640480372,0
0,0.8643375895951013,0
0,0.9648265059097166,0
0,0.9666777424407842,0
0,0.8576446575212417,0
0,0.9552696950997611,0
0,0.28776443410705527,0
0,0.5386940080062025,0
0,0.9412983971772598,0
0,0.9821838262052816,0
0,0.6523630955206405,0
0,0.5737409218208572,0
0,0.16347842597427256,0
0,0.5365104982516099,0
0,0.31532728912517205,0
0,0.9868831189379915,0
0,0.05580607901773706,0
0,0.841964525877755,0
0,0.578740842708185,0
0,0.9424059745890097,0
0,0.9290675780446512,0
0,0.8998908245122704,0
0,0.4536795303871774,0
0,0.18627869812186515,0
0,0.9838451923229062,0
0,0.8360310754576669,0
0,0.004889163146152751,0
0,0.6829005870160282,0
0,0.19692726380911693,0
0,0.5939937659214253,0
0,0.21966424581889527,0
0,0.024667331213113715,0
0,0.9573582696476322,0
0,0.3765604974604832,0
0,0.5387731206784703,0
0,0.994129839717726,0
0,0.9181658518061423,0
0,0.9636872834290596,0
0,0.7989588772329552,0
0,0.13838388633091248,0
0,0.4664008480878467,0
0,0.9993670986218572,0
0,0.9708548915365263,0
0,0.9535925064476828,0
0,0.14756095631398236,0
0,0.5980126896726318,0
0,0.9335611778294647,0
0,0.47219189569785286,0
0,0.9334978876916504,0
0,0.17525039160772773,0
0,0.5055616208604294,0
0,0.19418996534864955,0
0,0.7032641888577712,0
0,0.996439929747947,0
0,0.45219221214854194,0
0,0.7904463536969352,0
0,0.9472951377351624,0
0,0.6118415847850509,0
0,0.47985000237338016,0
0,0.9892090315026661,0
0,0.1453141564215756,0
0,0.7584690115662727,0
0,0.13450736538978814,0
0,0.053052958022816094,0
0,0.26412556763342354,0
0,0.3430641920222781,0
0,0.5359092419423743,0
0,0.6060505371750446,0
0,0.9883862597110805,0
0,0.8211578930713122,0
0,0.21241752503916078,0
0,0.9559817091501717,0
0,0.26827107166025854,0
0,0.14120029746364773,0
0,0.5019224379361086,0
0,0.33948829923577156,0
0,0.04802139206658122,0
0,0.4333950412177022,0
0,0.8714419075647537,0
0,0.35466210977674406,0
0,0.3863071786838816,0
0,0.9329915665891363,0
0,0.4684894226357178,0
0,0.11539374376987706,0
0,0.04577459217417446,0
0,0.4697077577886426,0
0,0.7690384645812566,0
0,0.6629325485356244,0
0,0.6632964668280565,0
0,0.7315390579262986,0
0,0.9220107276783596,0
0,0.6292938402873373,0
0,0.25635670321672127,0
0,0.9722156294995332,0
0,0.6028069176120631,0
0,0.9406496732646635,0
0,0.9872945048337842,0
0,0.18112055189000173,0
0,0.5976962389835604,0
0,0.709071059002231,0
0,0.26153067198303825,0
0,0.8698280090504897,0
0,0.9451907406528378,0
0,0.9687346719197482,0
0,0.4075251973861173,0
0,0.10784639483552476,0
0,0.7060014873182386,0
0,0.18551921646809386,0
0,0.9871837470926093,0
0,0.6155440578471859,0
0,0.9399218366797993,0
0,0.4315912722899954,0
0,0.731491590322938,0
0,0.39216151643170205,0
0,0.8996060188921061,0
0,0.49350484960681,0
0,0.8597806996724735,0
0,0.9279600006329014,0
0,0.7619499691460578,0
0,0.9879115836774734,0
0,0.8844796759544944,0
0,0.4053891552348855,0
0,0.31103938228825495,0
0,0.08934985205930286,0
0,0.20963275897533268,0
0,0.8322020221199031,0
0,0.4031581778769323,0
0,0.9750162180978149,0
0,0.8426923624626192,0
0,0.962611351086217,0
0,0.3171468805873325,0
0,0.8746538820588282,0
0,0.9939557918387367,0
0,0.8162054397873452,0
0,0.4415594689957437,0
0,0.8336260502207243,0
0,0.7879463932532713,0
0,0.5746269837502571,0
0,0.9392889353016566,0
0,0.5119697473141248,0
0,0.029714719703802156,0
0,0.7012072593788073,0
0,0.9442572111200772,0
0,0.9416148478663312,0
0,0.29415673802629705,0
0,0.9236562712615307,0
0,0.9945570481479723,0
0,0.07634372873846933,0
0,0.9245581557253841,0
0,0.2428126137244664,0
0,0.19093052325121437,0
0,0.9698422493314979,0
0,0.9918672172908657,0
0,0.8241325295485831,0
0,0.06335342795208937,0
0,0.9185139475641209,0
0,0.17396876631698865,0
0,0.13830477365864463,0
0,0.7056059239568994,0
0,0.3325422066106549,0
0,0.6188667900824354,0
0,0.754972231452034,0
0,0.8425657821869907,0
0,0.33982057245929653,0
0,0.9897153526051803,0
0,0.19950633692504866,0
0,0.8938307938165535,0
0,0.5981076248793532,0
0,0.47666967294821283,0
0,0.9033243144886948,0
0,0.9586873625417319,0
0,0.15863673043148052,0
0,0.6518567744181263,0
0,0.6147687536589611,0
0,0.971345390104587,0
0,0.7645290422619895,0
0,0.991012800430373,0
0,0.24722710083701208,0
0,0.9006344836315882,0
0,0.7090394139333238,0
0,0.04982516099428806,0
0,0.9524374614325722,0
0,0.44804670812170694,0
0,0.1010901726238509,0
0,0.9539089571367542,0
0,0.3727314441227196,0
0,0.5433616556700053,0
0,0.30130852359931015,0
0,0.9472793152007088,0
